lojista_id;nome_fantasia;segmento;porte;plano_taxa;uf;cidade;regiao;data_cadastro
2649;Oficina Familia 2649;Serviços;Grande;Standard;CE;Juazeiro do Norte;Nordeste;2023-07-03
2650;Espaço Prime 2650;Saúde;Pequena;Standard;BA;Feira de Santana;Nordeste;2023-11-04
2651;Oficina Horizonte 2651;Alimentação;Pequena;Premium;RJ;Rio de Janeiro;Sudeste;2021-04-21
2652;Point Central 2652;Serviços;MEI;Standard;CE;Juazeiro do Norte;Nordeste;2024-03-11
2653;Clínica Popular 2653;Serviços;Média;Enterprise;GO;Anápolis;Centro-Oeste;2022-11-12
2654;Salão Aurora 2654;Serviços;MEI;Standard;BA;Feira de Santana;Nordeste;2022-05-18
2655;Casa Bella 2655;Varejo;Pequena;Standard;SP;Campinas;Sudeste;2024-01-26
2656;Mercadinho Vitória 2656;Alimentação;Média;Standard;PR;Maringá;Sul;2022-08-27
2657;Bar Express 2657;Outros;Pequena;Standard;SP;São Paulo;Sudeste;2023-03-02
2658;Center Bella 2658;Saúde;MEI;Standard;SP;Santos;Sudeste;2023-11-25
2659;Restaurante São José 2659;Saúde;MEI;Standard;SP;Ribeirão Preto;Sudeste;2022-07-27
2660;Espaço Central 2660;Alimentação;MEI;Standard;BA;Feira de Santana;Nordeste;2021-06-02
2661;Center São José 2661;Varejo;Média;Standard;CE;Juazeiro do Norte;Nordeste;2021-04-23
2662;Casa Estrela 2662;Varejo;MEI;Standard;SP;São Paulo;Sudeste;2021-05-26
2663;Bar Aurora 2663;Alimentação;MEI;Standard;GO;Anápolis;Centro-Oeste;2021-03-06
2664;Studio Express 2664;Alimentação;MEI;Standard;SP;Ribeirão Preto;Sudeste;2021-10-02
2665;Point Aurora 2665;Serviços;Média;Standard;DF;Brasília;Centro-Oeste;2022-12-02
2666;Ateliê Estrela 2666;Varejo;Pequena;Standard;MG;Uberlândia;Sudeste;2024-04-13
2667;Salão Popular 2667;Moda e Beleza;Pequena;Standard;MG;Uberlândia;Sudeste;2023-05-10
2668;Point São José 2668;Outros;MEI;Standard;SP;Ribeirão Preto;Sudeste;2022-05-10
2669;Ateliê Estrela 2669;Educação;Pequena;Standard;SP;Campinas;Sudeste;2023-07-24
2670;Restaurante Popular 2670;Moda e Beleza;MEI;Standard;SP;Campinas;Sudeste;2024-08-29
2671;Espaço Bella 2671;Outros;Média;Standard;SP;Ribeirão Preto;Sudeste;2024-07-29
2672;Boutique Express 2672;Alimentação;MEI;Standard;RJ;Niterói;Sudeste;2021-11-01
2673;Mercadinho Real 2673;Serviços;Média;Standard;RS;Caxias do Sul;Sul;2023-02-26
2674;Bar Central 2674;Varejo;Pequena;Premium;PR;Maringá;Sul;2022-04-28
2675;Padaria Popular 2675;Alimentação;Média;Standard;SP;São Paulo;Sudeste;2022-02-16
2676;Salão Bom Preço 2676;Serviços;MEI;Premium;BA;Feira de Santana;Nordeste;2023-01-15
2677;Salão Estrela 2677;Varejo;MEI;Premium;MS;Campo Grande;Centro-Oeste;2022-08-31
2678;Boutique Central 2678;Serviços;Pequena;Standard;MG;Uberlândia;Sudeste;2023-04-26
2679;Empório Bella 2679;Varejo;MEI;Premium;SP;São Paulo;Sudeste;2023-12-04
2680;Mercadinho Familia 2680;Educação;MEI;Standard;MG;Uberlândia;Sudeste;2023-02-20
2681;Empório Bella 2681;Saúde;Pequena;Premium;SP;Santos;Sudeste;2021-06-11
2682;Salão Prime 2682;Varejo;Média;Standard;MG;Uberlândia;Sudeste;2022-03-31
2683;Clínica Popular 2683;Saúde;MEI;Standard;RS;Caxias do Sul;Sul;2024-03-12
2684;Empório São José 2684;Outros;MEI;Enterprise;SC;Blumenau;Sul;2021-03-02
2685;Boutique Popular 2685;Alimentação;Média;Premium;SP;Campinas;Sudeste;2021-10-24
2686;Oficina Vitória 2686;Moda e Beleza;Pequena;Standard;BA;Feira de Santana;Nordeste;2022-03-29
2687;Espaço Central 2687;Varejo;Pequena;Standard;SP;Ribeirão Preto;Sudeste;2024-01-19
2688;Restaurante Popular 2688;Alimentação;MEI;Standard;RJ;Niterói;Sudeste;2021-11-30
2689;Studio Real 2689;Varejo;Média;Standard;MG;Uberlândia;Sudeste;2023-11-01
2690;Espaço Familia 2690;Alimentação;Pequena;Standard;MG;Belo Horizonte;Sudeste;2021-07-24
2691;Clínica Vitória 2691;Serviços;MEI;Standard;RS;Caxias do Sul;Sul;2021-01-05
2692;Ateliê Vitória 2692;Alimentação;Pequena;Standard;ES;Vila Velha;Sudeste;2021-01-25
2693;Boutique do Bairro 2693;Alimentação;MEI;Premium;RS;Caxias do Sul;Sul;2023-09-29
2694;Restaurante Vitória 2694;Alimentação;Pequena;Standard;RJ;Niterói;Sudeste;2021-04-11
2695;Oficina Estrela 2695;Outros;Pequena;Standard;DF;Brasília;Centro-Oeste;2021-07-26
2696;Espaço do Bairro 2696;Moda e Beleza;MEI;Standard;SP;Ribeirão Preto;Sudeste;2023-07-18
2697;Bar Bella 2697;Moda e Beleza;Média;Standard;RJ;Duque de Caxias;Sudeste;2023-10-15
2698;Espaço Bella 2698;Moda e Beleza;Pequena;Standard;PE;Recife;Nordeste;2022-11-03
2699;Center Bella 2699;Moda e Beleza;MEI;Standard;RS;Porto Alegre;Sul;2023-03-23
2700;Boutique Popular 2700;Saúde;MEI;Standard;MG;Uberlândia;Sudeste;2021-03-21
2701;Restaurante Central 2701;Moda e Beleza;Pequena;Standard;SP;Ribeirão Preto;Sudeste;2023-06-17
2702;Empório Familia 2702;Moda e Beleza;Pequena;Standard;SP;Ribeirão Preto;Sudeste;2023-09-15
2703;Padaria Familia 2703;Varejo;Pequena;Standard;AM;Manaus;Norte;2024-01-19
2704;Studio Aurora 2704;Varejo;MEI;Enterprise;SP;Ribeirão Preto;Sudeste;2023-10-04
2705;Espaço Central 2705;Serviços;MEI;Premium;RJ;Duque de Caxias;Sudeste;2021-03-24
2706;Loja Express 2706;Outros;MEI;Standard;SC;Joinville;Sul;2022-02-08
2707;Center Aurora 2707;Alimentação;MEI;Standard;GO;Anápolis;Centro-Oeste;2021-05-30
2708;Boutique São José 2708;Serviços;Pequena;Standard;MS;Campo Grande;Centro-Oeste;2024-02-07
2709;Casa do Bairro 2709;Varejo;MEI;Standard;SP;Campinas;Sudeste;2022-11-11
2710;Restaurante Vitória 2710;Varejo;MEI;Standard;SP;Campinas;Sudeste;2023-07-05
2711;Mercadinho Horizonte 2711;Varejo;MEI;Standard;SP;São Paulo;Sudeste;2023-06-06
2712;Studio Vitória 2712;Saúde;Pequena;Premium;GO;Anápolis;Centro-Oeste;2023-11-27
2713;Casa Prime 2713;Serviços;MEI;Standard;PR;Londrina;Sul;2022-11-09
2714;Salão Real 2714;Moda e Beleza;MEI;Standard;SP;São Paulo;Sudeste;2022-04-10
2715;Oficina Popular 2715;Alimentação;MEI;Standard;GO;Goiânia;Centro-Oeste;2022-11-27
2716;Loja Familia 2716;Serviços;Pequena;Standard;AM;Manaus;Norte;2022-04-26
2717;Bar Bom Preço 2717;Saúde;MEI;Standard;BA;Feira de Santana;Nordeste;2022-10-29
2718;Casa Real 2718;Moda e Beleza;Pequena;Standard;PR;Londrina;Sul;2021-01-19
2719;Bar Real 2719;Varejo;MEI;Premium;MS;Campo Grande;Centro-Oeste;2024-01-27
2720;Point Aurora 2720;Varejo;Média;Premium;BA;Salvador;Nordeste;2024-06-16
2721;Ateliê Real 2721;Varejo;MEI;Premium;BA;Salvador;Nordeste;2022-01-20
2722;Loja do Bairro 2722;Serviços;Pequena;Standard;SC;Florianópolis;Sul;2024-04-18
2723;Salão Central 2723;Varejo;MEI;Premium;MG;Juiz de Fora;Sudeste;2024-08-18
2724;Boutique Popular 2724;Educação;Pequena;Standard;SP;Ribeirão Preto;Sudeste;2021-02-04
2725;Salão Central 2725;Saúde;MEI;Standard;RJ;Rio de Janeiro;Sudeste;2023-05-30
2726;Point Popular 2726;Saúde;MEI;Standard;SP;São Paulo;Sudeste;2022-10-04
2727;Salão Prime 2727;Varejo;MEI;Premium;SP;Ribeirão Preto;Sudeste;2022-11-29
2728;Espaço Central 2728;Varejo;Pequena;Standard;RJ;Duque de Caxias;Sudeste;2021-09-04
2729;Padaria Horizonte 2729;Serviços;MEI;Standard;DF;Brasília;Centro-Oeste;2024-02-13
2730;Ateliê Vitória 2730;Outros;MEI;Standard;DF;Brasília;Centro-Oeste;2021-02-26
2731;Clínica Bom Preço 2731;Serviços;Pequena;Premium;SP;Campinas;Sudeste;2023-08-04
2732;Clínica do Bairro 2732;Saúde;MEI;Standard;BA;Salvador;Nordeste;2022-04-20
2733;Padaria Familia 2733;Saúde;Grande;Standard;RS;Porto Alegre;Sul;2022-07-29
2734;Padaria Prime 2734;Varejo;MEI;Premium;SP;Ribeirão Preto;Sudeste;2021-10-11
2735;Loja Horizonte 2735;Serviços;MEI;Standard;ES;Vila Velha;Sudeste;2021-01-19
2736;Clínica São José 2736;Alimentação;Média;Standard;RS;Caxias do Sul;Sul;2024-03-13
2737;Restaurante Bom Preço 2737;Alimentação;Pequena;Standard;SP;Campinas;Sudeste;2021-08-22
2738;Loja Bella 2738;Alimentação;Média;Standard;PR;Londrina;Sul;2024-03-26
2739;Oficina Familia 2739;Varejo;MEI;Standard;MG;Juiz de Fora;Sudeste;2024-10-26
2740;Mercadinho Bom Preço 2740;Varejo;MEI;Standard;SC;Blumenau;Sul;2021-09-10
2741;Espaço Vitória 2741;Serviços;Pequena;Standard;RJ;Duque de Caxias;Sudeste;2021-05-23
2742;Loja Prime 2742;Varejo;MEI;Premium;PR;Londrina;Sul;2021-05-03
2743;Restaurante Central 2743;Alimentação;Média;Standard;RS;Caxias do Sul;Sul;2023-05-14
2744;Ateliê Popular 2744;Alimentação;MEI;Standard;CE;Juazeiro do Norte;Nordeste;2024-05-16
2745;Ateliê Aurora 2745;Varejo;Média;Standard;MS;Campo Grande;Centro-Oeste;2021-09-02
2746;Restaurante Prime 2746;Varejo;MEI;Premium;RS;Porto Alegre;Sul;2022-10-08
2747;Loja Vitória 2747;Educação;Grande;Standard;SP;São Paulo;Sudeste;2022-03-06
2748;Studio do Bairro 2748;Serviços;Grande;Premium;SP;São Paulo;Sudeste;2023-01-14
2749;Restaurante Central 2749;Varejo;MEI;Standard;MS;Campo Grande;Centro-Oeste;2021-12-31
2750;Boutique Real 2750;Varejo;MEI;Standard;SP;Ribeirão Preto;Sudeste;2024-06-12
2751;Loja Horizonte 2751;Varejo;Média;Premium;SP;Santos;Sudeste;2023-01-31
2752;Studio Estrela 2752;Alimentação;Pequena;Standard;CE;Fortaleza;Nordeste;2021-12-23
2753;Bar Popular 2753;Alimentação;MEI;Standard;SC;Blumenau;Sul;2023-10-25
2754;Salão Bella 2754;Alimentação;MEI;Premium;PE;Recife;Nordeste;2023-11-17
2755;Restaurante Vitória 2755;Varejo;MEI;Standard;SP;São Paulo;Sudeste;2023-02-02
2756;Oficina São José 2756;Serviços;Pequena;Premium;SP;Santos;Sudeste;2022-06-09
2757;Bar São José 2757;Alimentação;Média;Premium;RS;Caxias do Sul;Sul;2023-01-24
2758;Oficina Vitória 2758;Serviços;Pequena;Standard;SP;Santos;Sudeste;2023-01-09
2759;Point Popular 2759;Educação;Média;Standard;CE;Fortaleza;Nordeste;2024-07-31
2760;Boutique Aurora 2760;Varejo;Pequena;Standard;MS;Campo Grande;Centro-Oeste;2024-09-13
2761;Studio Nova Era 2761;Alimentação;MEI;Standard;RJ;Duque de Caxias;Sudeste;2024-10-03
2762;Casa Nova Era 2762;Serviços;Média;Enterprise;SP;São Paulo;Sudeste;2021-11-26
2763;Casa Popular 2763;Varejo;Média;Standard;ES;Vitória;Sudeste;2021-06-24
2764;Bar Estrela 2764;Alimentação;MEI;Standard;BA;Feira de Santana;Nordeste;2024-09-24
2765;Padaria Prime 2765;Alimentação;Pequena;Standard;PR;Londrina;Sul;2022-10-07
2766;Salão Horizonte 2766;Alimentação;MEI;Standard;SP;Santos;Sudeste;2022-08-28
2767;Loja Popular 2767;Moda e Beleza;MEI;Standard;RS;Caxias do Sul;Sul;2022-09-13
2768;Casa Express 2768;Saúde;MEI;Premium;BA;Salvador;Nordeste;2024-03-16
2769;Casa Estrela 2769;Alimentação;Pequena;Standard;SP;São Paulo;Sudeste;2021-05-09
2770;Casa Express 2770;Varejo;MEI;Premium;RJ;Rio de Janeiro;Sudeste;2024-02-05
2771;Espaço Bom Preço 2771;Alimentação;MEI;Standard;CE;Juazeiro do Norte;Nordeste;2023-11-25
2772;Restaurante Aurora 2772;Varejo;MEI;Standard;PE;Recife;Nordeste;2021-10-25
2773;Point Central 2773;Serviços;Pequena;Standard;SC;Blumenau;Sul;2023-11-25
2774;Bar Popular 2774;Moda e Beleza;Pequena;Standard;PR;Londrina;Sul;2024-09-13
2775;Restaurante Bella 2775;Serviços;Pequena;Standard;CE;Juazeiro do Norte;Nordeste;2023-07-20
2776;Center Vitória 2776;Varejo;MEI;Standard;GO;Goiânia;Centro-Oeste;2022-09-05
2777;Bar Familia 2777;Moda e Beleza;Pequena;Premium;PR;Curitiba;Sul;2021-03-29
2778;Casa Aurora 2778;Varejo;MEI;Premium;MG;Uberlândia;Sudeste;2022-09-30
2779;Mercadinho Express 2779;Varejo;Média;Standard;SP;Ribeirão Preto;Sudeste;2022-05-01
2780;Salão Bella 2780;Alimentação;Média;Standard;BA;Feira de Santana;Nordeste;2021-03-07
2781;Casa Central 2781;Varejo;MEI;Premium;SP;Santos;Sudeste;2022-11-06
2782;Restaurante Aurora 2782;Alimentação;MEI;Standard;PE;Olinda;Nordeste;2022-12-14
2783;Ateliê Bella 2783;Alimentação;MEI;Premium;SP;Ribeirão Preto;Sudeste;2023-08-27
2784;Salão Familia 2784;Varejo;Pequena;Standard;RS;Caxias do Sul;Sul;2021-12-02
2785;Mercadinho Estrela 2785;Varejo;MEI;Standard;RS;Caxias do Sul;Sul;2021-11-02
2786;Casa Nova Era 2786;Alimentação;Média;Standard;PR;Curitiba;Sul;2022-06-10
2787;Oficina do Bairro 2787;Moda e Beleza;Pequena;Standard;PR;Maringá;Sul;2021-08-28
2788;Boutique Vitória 2788;Serviços;MEI;Premium;SP;São Paulo;Sudeste;2023-02-12
2789;Padaria Central 2789;Varejo;MEI;Standard;PB;João Pessoa;Nordeste;2022-05-28
2790;Clínica Familia 2790;Serviços;MEI;Premium;MG;Uberlândia;Sudeste;2023-01-18
2791;Restaurante Bella 2791;Varejo;MEI;Standard;MG;Juiz de Fora;Sudeste;2022-10-24
2792;Ateliê Estrela 2792;Alimentação;Pequena;Enterprise;RJ;Rio de Janeiro;Sudeste;2021-12-25
2793;Padaria Real 2793;Varejo;MEI;Standard;RJ;Rio de Janeiro;Sudeste;2022-06-22
2794;Mercadinho do Bairro 2794;Serviços;Média;Standard;ES;Vila Velha;Sudeste;2024-10-17
2795;Oficina Vitória 2795;Serviços;MEI;Standard;SP;Campinas;Sudeste;2021-08-05
2796;Bar Popular 2796;Alimentação;MEI;Standard;RJ;Duque de Caxias;Sudeste;2024-10-02
2797;Salão Nova Era 2797;Saúde;Pequena;Standard;SC;Joinville;Sul;2022-08-03
2798;Clínica Horizonte 2798;Alimentação;Pequena;Standard;PR;Maringá;Sul;2021-03-25
2799;Center São José 2799;Moda e Beleza;MEI;Standard;GO;Anápolis;Centro-Oeste;2023-11-17
2800;Ateliê Estrela 2800;Alimentação;Pequena;Standard;DF;Brasília;Centro-Oeste;2023-11-12
2801;Padaria Popular 2801;Educação;Média;Standard;PE;Recife;Nordeste;2021-01-10
2802;Point Popular 2802;Serviços;Média;Standard;PE;Recife;Nordeste;2021-10-13
2803;Studio Horizonte 2803;Serviços;MEI;Standard;PB;João Pessoa;Nordeste;2023-11-22
2804;Padaria Prime 2804;Moda e Beleza;MEI;Standard;SP;Ribeirão Preto;Sudeste;2023-09-11
2805;Point do Bairro 2805;Outros;Pequena;Premium;RJ;Rio de Janeiro;Sudeste;2022-07-15
2806;Casa Real 2806;Educação;Pequena;Standard;SC;Florianópolis;Sul;2023-12-12
2807;Clínica Bom Preço 2807;Alimentação;Pequena;Standard;RJ;Niterói;Sudeste;2023-06-27
2808;Center Aurora 2808;Alimentação;MEI;Standard;DF;Brasília;Centro-Oeste;2023-10-17
2809;Loja Real 2809;Moda e Beleza;MEI;Standard;SP;São Paulo;Sudeste;2023-06-22
2810;Studio São José 2810;Alimentação;MEI;Standard;PR;Londrina;Sul;2023-03-08
2811;Studio do Bairro 2811;Varejo;MEI;Standard;MT;Cuiabá;Centro-Oeste;2024-10-30
2812;Padaria Prime 2812;Saúde;MEI;Standard;SP;Campinas;Sudeste;2022-08-21
2813;Clínica Horizonte 2813;Alimentação;MEI;Premium;RJ;Niterói;Sudeste;2022-11-16
2814;Boutique Vitória 2814;Outros;MEI;Standard;SP;São Paulo;Sudeste;2024-08-19
2815;Studio Estrela 2815;Varejo;MEI;Standard;BA;Salvador;Nordeste;2023-04-11
2816;Bar Horizonte 2816;Moda e Beleza;MEI;Premium;MG;Belo Horizonte;Sudeste;2023-09-03
2817;Studio Central 2817;Serviços;MEI;Standard;SP;Ribeirão Preto;Sudeste;2022-08-01
2818;Empório do Bairro 2818;Varejo;MEI;Enterprise;RS;Porto Alegre;Sul;2021-05-12
2819;Center Bom Preço 2819;Varejo;MEI;Standard;RJ;Rio de Janeiro;Sudeste;2021-06-20
2820;Point Vitória 2820;Alimentação;MEI;Standard;PE;Recife;Nordeste;2022-10-11
2821;Center Estrela 2821;Serviços;Média;Standard;RJ;Niterói;Sudeste;2023-08-28
2822;Bar Horizonte 2822;Serviços;Pequena;Premium;CE;Juazeiro do Norte;Nordeste;2022-12-18
2823;Padaria Estrela 2823;Serviços;Pequena;Standard;PR;Maringá;Sul;2022-09-10
2824;Espaço Bom Preço 2824;Moda e Beleza;MEI;Standard;MG;Belo Horizonte;Sudeste;2023-07-27
2825;Oficina Aurora 2825;Varejo;Pequena;Standard;RJ;Niterói;Sudeste;2024-05-06
2826;Studio Aurora 2826;Varejo;MEI;Standard;PR;Curitiba;Sul;2023-07-08
2827;Bar Nova Era 2827;Alimentação;MEI;Standard;PE;Recife;Nordeste;2021-10-31
2828;Mercadinho Aurora 2828;Outros;MEI;Standard;SP;São Paulo;Sudeste;2021-05-14
2829;Oficina Prime 2829;Serviços;MEI;Standard;GO;Anápolis;Centro-Oeste;2022-03-23
2830;Loja Prime 2830;Varejo;Média;Premium;SP;Campinas;Sudeste;2024-08-01
2831;Restaurante Real 2831;Alimentação;Média;Standard;RO;Porto Velho;Norte;2023-10-24
2832;Espaço Horizonte 2832;Varejo;MEI;Standard;GO;Goiânia;Centro-Oeste;2023-09-28
2833;Mercadinho Popular 2833;Varejo;Média;Standard;PB;João Pessoa;Nordeste;2023-12-23
2834;Restaurante Vitória 2834;Educação;MEI;Standard;RJ;Niterói;Sudeste;2022-07-23
2835;Bar Aurora 2835;Educação;Pequena;Standard;SP;Ribeirão Preto;Sudeste;2024-06-10
2836;Clínica Bella 2836;Alimentação;Pequena;Standard;MG;Juiz de Fora;Sudeste;2022-02-21
2837;Espaço Horizonte 2837;Saúde;MEI;Standard;MG;Uberlândia;Sudeste;2021-06-05
2838;Loja Central 2838;Serviços;MEI;Standard;RJ;Rio de Janeiro;Sudeste;2021-05-31
2839;Oficina Nova Era 2839;Serviços;MEI;Standard;RJ;Niterói;Sudeste;2023-12-13
2840;Restaurante Bella 2840;Varejo;MEI;Premium;RJ;Rio de Janeiro;Sudeste;2021-03-15
2841;Empório Bom Preço 2841;Saúde;Pequena;Standard;SP;Ribeirão Preto;Sudeste;2024-10-21
2842;Espaço Vitória 2842;Saúde;Pequena;Premium;RJ;Duque de Caxias;Sudeste;2023-04-19
2843;Empório Bom Preço 2843;Serviços;MEI;Standard;RJ;Duque de Caxias;Sudeste;2024-09-16
2844;Restaurante Nova Era 2844;Serviços;Média;Standard;SP;Santos;Sudeste;2021-01-04
2845;Ateliê Estrela 2845;Serviços;Média;Standard;SC;Blumenau;Sul;2023-01-12
2846;Clínica Bella 2846;Serviços;MEI;Premium;SP;Santos;Sudeste;2021-05-25
2847;Espaço Estrela 2847;Educação;MEI;Premium;MS;Campo Grande;Centro-Oeste;2021-04-20
2848;Bar Bom Preço 2848;Varejo;MEI;Standard;SP;Ribeirão Preto;Sudeste;2023-07-17
2849;Bar Estrela 2849;Moda e Beleza;MEI;Standard;DF;Brasília;Centro-Oeste;2022-04-26
2850;Salão Horizonte 2850;Varejo;Pequena;Standard;RJ;Niterói;Sudeste;2021-09-26
2851;Ateliê Central 2851;Moda e Beleza;MEI;Premium;PB;João Pessoa;Nordeste;2022-12-22
2852;Oficina Nova Era 2852;Alimentação;MEI;Standard;MG;Belo Horizonte;Sudeste;2021-07-08
2853;Espaço do Bairro 2853;Varejo;Média;Standard;RJ;Duque de Caxias;Sudeste;2023-11-12
2854;Point Central 2854;Serviços;MEI;Premium;RO;Porto Velho;Norte;2022-12-03
2855;Oficina Horizonte 2855;Varejo;MEI;Standard;SP;Santos;Sudeste;2022-09-04
2856;Casa Bella 2856;Serviços;Pequena;Enterprise;SP;Campinas;Sudeste;2024-01-20
2857;Mercadinho Aurora 2857;Varejo;Média;Standard;SP;Santos;Sudeste;2021-12-07
2858;Restaurante do Bairro 2858;Moda e Beleza;MEI;Standard;SP;Santos;Sudeste;2021-02-23
2859;Empório Aurora 2859;Varejo;MEI;Standard;GO;Goiânia;Centro-Oeste;2023-07-11
2860;Boutique Bom Preço 2860;Serviços;MEI;Standard;RJ;Niterói;Sudeste;2024-05-19
2861;Studio Bella 2861;Varejo;MEI;Premium;MT;Cuiabá;Centro-Oeste;2022-07-19
2862;Studio Familia 2862;Moda e Beleza;MEI;Standard;MG;Juiz de Fora;Sudeste;2022-05-23
2863;Casa Familia 2863;Varejo;Pequena;Standard;RJ;Niterói;Sudeste;2022-10-09
2864;Mercadinho Horizonte 2864;Moda e Beleza;MEI;Standard;MS;Campo Grande;Centro-Oeste;2024-04-27
2865;Clínica Prime 2865;Alimentação;Pequena;Premium;MT;Cuiabá;Centro-Oeste;2021-09-27
2866;Espaço Estrela 2866;Serviços;Pequena;Standard;SP;Santos;Sudeste;2022-01-24
2867;Mercadinho Central 2867;Moda e Beleza;MEI;Standard;SC;Joinville;Sul;2021-01-19
2868;Point Aurora 2868;Outros;MEI;Premium;CE;Juazeiro do Norte;Nordeste;2023-10-12
2869;Bar Central 2869;Saúde;MEI;Standard;PE;Olinda;Nordeste;2022-03-12
2870;Restaurante Aurora 2870;Alimentação;Média;Standard;RJ;Rio de Janeiro;Sudeste;2022-12-12
2871;Loja Central 2871;Alimentação;Pequena;Standard;DF;Brasília;Centro-Oeste;2022-12-05
2872;Restaurante Vitória 2872;Educação;MEI;Standard;SC;Florianópolis;Sul;2023-06-06
2873;Padaria Express 2873;Varejo;Pequena;Standard;DF;Brasília;Centro-Oeste;2024-09-19
2874;Loja Real 2874;Serviços;MEI;Standard;SC;Joinville;Sul;2021-04-18
2875;Salão Aurora 2875;Outros;MEI;Standard;PE;Olinda;Nordeste;2022-05-08
2876;Padaria Bom Preço 2876;Alimentação;Pequena;Standard;PE;Olinda;Nordeste;2022-03-28
2877;Bar Estrela 2877;Moda e Beleza;MEI;Standard;RS;Caxias do Sul;Sul;2022-09-19
2878;Restaurante Aurora 2878;Varejo;Pequena;Standard;PR;Londrina;Sul;2022-01-09
2879;Espaço do Bairro 2879;Varejo;MEI;Premium;SP;Campinas;Sudeste;2024-02-15
2880;Padaria Estrela 2880;Alimentação;Média;Premium;RJ;Rio de Janeiro;Sudeste;2022-02-25
2881;Espaço Estrela 2881;Serviços;Pequena;Premium;SP;Ribeirão Preto;Sudeste;2024-05-20
2882;Point Familia 2882;Serviços;MEI;Standard;BA;Salvador;Nordeste;2022-11-15
2883;Empório Estrela 2883;Varejo;MEI;Premium;MG;Uberlândia;Sudeste;2023-04-16
2884;Clínica Vitória 2884;Varejo;Pequena;Standard;SP;Campinas;Sudeste;2024-03-27
2885;Restaurante Central 2885;Moda e Beleza;MEI;Standard;SP;São Paulo;Sudeste;2021-12-28
2886;Clínica São José 2886;Alimentação;Pequena;Premium;RS;Porto Alegre;Sul;2023-11-15
2887;Empório do Bairro 2887;Serviços;MEI;Standard;SP;Santos;Sudeste;2023-08-03
2888;Studio Real 2888;Varejo;Pequena;Standard;MG;Belo Horizonte;Sudeste;2022-08-17
2889;Clínica Prime 2889;Alimentação;Pequena;Standard;GO;Anápolis;Centro-Oeste;2021-11-25
2890;Padaria Bella 2890;Moda e Beleza;MEI;Standard;BA;Feira de Santana;Nordeste;2022-06-24
2891;Espaço Horizonte 2891;Serviços;MEI;Premium;SC;Florianópolis;Sul;2023-05-07
2892;Empório Vitória 2892;Serviços;Grande;Standard;ES;Vila Velha;Sudeste;2022-07-14
2893;Ateliê Express 2893;Varejo;Pequena;Standard;SP;Santos;Sudeste;2023-06-11
2894;Padaria Bella 2894;Moda e Beleza;MEI;Standard;SP;Campinas;Sudeste;2022-06-28
2895;Clínica Central 2895;Varejo;MEI;Standard;SP;São Paulo;Sudeste;2021-07-03
2896;Restaurante Familia 2896;Alimentação;MEI;Standard;SP;São Paulo;Sudeste;2022-10-24
2897;Bar Vitória 2897;Varejo;MEI;Standard;SP;Santos;Sudeste;2024-03-17
2898;Salão Familia 2898;Varejo;Grande;Enterprise;RS;Caxias do Sul;Sul;2024-07-26
2899;Espaço Horizonte 2899;Varejo;Pequena;Enterprise;PR;Maringá;Sul;2021-09-15
2900;Bar Horizonte 2900;Serviços;Grande;Standard;RS;Porto Alegre;Sul;2023-12-26
2901;Bar Popular 2901;Moda e Beleza;MEI;Standard;SP;Ribeirão Preto;Sudeste;2023-04-25
2902;Loja Horizonte 2902;Varejo;MEI;Standard;SP;Santos;Sudeste;2022-01-29
2903;Restaurante Nova Era 2903;Alimentação;Média;Standard;SC;Blumenau;Sul;2023-01-27
2904;Salão Real 2904;Varejo;Pequena;Premium;RJ;Rio de Janeiro;Sudeste;2024-09-06
2905;Bar Estrela 2905;Serviços;Pequena;Standard;SP;São Paulo;Sudeste;2023-10-31
2906;Loja Aurora 2906;Varejo;Média;Standard;SP;Santos;Sudeste;2023-02-12
2907;Casa São José 2907;Saúde;Grande;Standard;CE;Fortaleza;Nordeste;2022-07-24
2908;Ateliê do Bairro 2908;Serviços;MEI;Premium;RJ;Duque de Caxias;Sudeste;2022-08-22
2909;Studio Bom Preço 2909;Varejo;Média;Premium;MG;Juiz de Fora;Sudeste;2023-02-12
