maquininha_id;lojista_id;modelo;data_ativacao;status
3452;2601;Modelo Pro c/ Impressora;2021-03-02;Ativa
3453;2602;Modelo Pro c/ Impressora;2021-06-24;Ativa
3454;2603;Modelo Pro c/ Impressora;2023-05-26;Ativa
3455;2604;Modelo Pro c/ Impressora;2022-05-20;Ativa
3456;2605;Modelo Chip Básico;2023-02-14;Ativa
3457;2606;Modelo Smart Android;2023-04-10;Ativa
3458;2607;Modelo Pro c/ Impressora;2024-03-04;Ativa
3459;2608;Modelo Pro c/ Impressora;2022-06-26;Inativa
3460;2608;Modelo Pro c/ Impressora;2022-06-13;Ativa
3461;2609;Modelo Pro c/ Impressora;2021-04-13;Bloqueada
3462;2610;Modelo Pro c/ Impressora;2023-04-05;Inativa
3463;2611;Modelo Pro c/ Impressora;2023-06-03;Ativa
3464;2612;Modelo Pro c/ Impressora;2023-11-29;Inativa
3465;2613;Modelo Pro c/ Impressora;2022-01-27;Bloqueada
3466;2613;Modelo Chip Básico;2022-01-25;Bloqueada
3467;2613;Modelo Chip Básico;2022-02-06;Ativa
3468;2614;Modelo Chip Básico;2022-03-08;Ativa
3469;2615;Modelo Smart Android;2021-01-24;Ativa
3470;2616;Modelo Smart Android;2023-12-03;Ativa
3471;2617;Modelo Chip Básico;2024-05-25;Bloqueada
3472;2618;Modelo Pro c/ Impressora;2021-01-10;Inativa
3473;2618;Modelo Pro c/ Impressora;2021-01-07;Ativa
3474;2618;Modelo Chip Básico;2021-01-17;Bloqueada
3475;2619;Modelo Pro c/ Impressora;2022-05-14;Ativa
3476;2620;Modelo Smart Android;2021-01-13;Bloqueada
3477;2620;Modelo Chip Básico;2021-01-19;Bloqueada
3478;2621;Modelo Chip Básico;2021-03-24;Ativa
3479;2622;Modelo Chip Básico;2023-08-07;Ativa
3480;2623;Modelo Pro c/ Impressora;2024-07-17;Ativa
3481;2624;Modelo Chip Básico;2023-11-06;Inativa
3482;2624;Modelo Pro c/ Impressora;2023-11-02;Ativa
3483;2625;Modelo Pro c/ Impressora;2024-06-02;Ativa
3484;2625;Modelo Pro c/ Impressora;2024-06-02;Inativa
3485;2626;Modelo Smart Android;2024-08-03;Ativa
3486;2626;Modelo Pro c/ Impressora;2024-08-11;Ativa
3487;2627;Modelo Chip Básico;2021-03-17;Ativa
3488;2628;Modelo Chip Básico;2022-04-11;Inativa
3489;2629;Modelo Pro c/ Impressora;2021-03-10;Ativa
3490;2630;Modelo Smart Android;2021-07-03;Ativa
3491;2631;Modelo Pro c/ Impressora;2023-12-21;Inativa
3492;2632;Modelo Pro c/ Impressora;2021-01-29;Inativa
3493;2632;Modelo Chip Básico;2021-01-25;Ativa
3494;2633;Modelo Chip Básico;2021-11-03;Inativa
3495;2633;Modelo Pro c/ Impressora;2021-11-03;Ativa
3496;2634;Modelo Chip Básico;2021-09-07;Bloqueada
3497;2635;Modelo Chip Básico;2022-07-24;Inativa
3498;2636;Modelo Smart Android;2023-02-04;Bloqueada
3499;2637;Modelo Pro c/ Impressora;2024-03-15;Bloqueada
3500;2638;Modelo Chip Básico;2022-05-15;Bloqueada
3501;2639;Modelo Chip Básico;2022-12-23;Inativa
3502;2640;Modelo Chip Básico;2022-06-14;Inativa
3503;2641;Modelo Smart Android;2023-12-07;Ativa
3504;2641;Modelo Smart Android;2023-12-07;Inativa
3505;2642;Modelo Chip Básico;2022-03-30;Ativa
3506;2643;Modelo Chip Básico;2023-02-08;Ativa
3507;2644;Modelo Pro c/ Impressora;2024-01-30;Ativa
3508;2645;Modelo Chip Básico;2022-05-01;Inativa
3509;2646;Modelo Smart Android;2022-10-06;Ativa
3510;2647;Modelo Chip Básico;2021-09-17;Ativa
3511;2647;Modelo Chip Básico;2021-09-14;Bloqueada
3512;2648;Modelo Smart Android;2024-04-12;Inativa
3513;2648;Modelo Pro c/ Impressora;2024-04-20;Inativa
3514;2648;Modelo Pro c/ Impressora;2024-04-16;Ativa
3515;2648;Modelo Smart Android;2024-04-07;Ativa
3516;2648;Modelo Smart Android;2024-04-12;Bloqueada
3517;2649;Modelo Chip Básico;2023-07-17;Ativa
3518;2649;Modelo Chip Básico;2023-07-16;Ativa
3519;2649;Modelo Pro c/ Impressora;2023-07-14;Ativa
3520;2649;Modelo Smart Android;2023-07-08;Ativa
3521;2650;Modelo Chip Básico;2023-11-11;Inativa
3522;2651;Modelo Pro c/ Impressora;2021-04-24;Ativa
3523;2652;Modelo Pro c/ Impressora;2024-03-20;Ativa
3524;2653;Modelo Pro c/ Impressora;2022-11-15;Ativa
3525;2654;Modelo Chip Básico;2022-05-22;Inativa
3526;2655;Modelo Chip Básico;2024-01-29;Ativa
3527;2655;Modelo Pro c/ Impressora;2024-02-01;Ativa
3528;2656;Modelo Smart Android;2022-09-10;Ativa
3529;2656;Modelo Pro c/ Impressora;2022-09-07;Ativa
3530;2656;Modelo Chip Básico;2022-09-02;Ativa
3531;2657;Modelo Chip Básico;2023-03-09;Ativa
3532;2657;Modelo Pro c/ Impressora;2023-03-14;Inativa
3533;2658;Modelo Pro c/ Impressora;2023-12-05;Ativa
3534;2659;Modelo Smart Android;2022-08-05;Ativa
3535;2660;Modelo Smart Android;2021-06-02;Ativa
3536;2661;Modelo Smart Android;2021-05-07;Inativa
3537;2661;Modelo Smart Android;2021-04-29;Ativa
3538;2661;Modelo Chip Básico;2021-04-24;Inativa
3539;2662;Modelo Pro c/ Impressora;2021-05-31;Ativa
3540;2663;Modelo Pro c/ Impressora;2021-03-06;Ativa
3541;2664;Modelo Smart Android;2021-10-16;Ativa
3542;2665;Modelo Pro c/ Impressora;2022-12-11;Ativa
3543;2666;Modelo Smart Android;2024-04-16;Ativa
3544;2667;Modelo Chip Básico;2023-05-11;Ativa
3545;2667;Modelo Chip Básico;2023-05-20;Ativa
3546;2668;Modelo Chip Básico;2022-05-24;Ativa
3547;2669;Modelo Chip Básico;2023-07-30;Ativa
3548;2670;Modelo Pro c/ Impressora;2024-09-10;Ativa
3549;2671;Modelo Chip Básico;2024-07-31;Inativa
3550;2671;Modelo Chip Básico;2024-08-08;Bloqueada
3551;2672;Modelo Chip Básico;2021-11-11;Bloqueada
3552;2673;Modelo Smart Android;2023-02-28;Ativa
3553;2674;Modelo Smart Android;2022-04-30;Ativa
3554;2675;Modelo Pro c/ Impressora;2022-02-16;Inativa
3555;2676;Modelo Pro c/ Impressora;2023-01-16;Ativa
3556;2677;Modelo Pro c/ Impressora;2022-09-04;Ativa
3557;2678;Modelo Pro c/ Impressora;2023-05-04;Inativa
3558;2678;Modelo Smart Android;2023-05-08;Inativa
3559;2679;Modelo Chip Básico;2023-12-12;Ativa
3560;2680;Modelo Chip Básico;2023-03-04;Ativa
3561;2681;Modelo Smart Android;2021-06-14;Ativa
3562;2681;Modelo Pro c/ Impressora;2021-06-20;Bloqueada
3563;2682;Modelo Chip Básico;2022-04-04;Inativa
3564;2683;Modelo Pro c/ Impressora;2024-03-18;Bloqueada
3565;2684;Modelo Pro c/ Impressora;2021-03-03;Ativa
3566;2685;Modelo Pro c/ Impressora;2021-11-03;Inativa
3567;2685;Modelo Pro c/ Impressora;2021-10-24;Ativa
3568;2685;Modelo Chip Básico;2021-10-27;Ativa
3569;2686;Modelo Pro c/ Impressora;2022-04-04;Inativa
3570;2687;Modelo Pro c/ Impressora;2024-01-22;Ativa
3571;2688;Modelo Chip Básico;2021-12-11;Ativa
3572;2689;Modelo Chip Básico;2023-11-07;Ativa
3573;2690;Modelo Smart Android;2021-08-07;Ativa
3574;2691;Modelo Pro c/ Impressora;2021-01-06;Ativa
3575;2692;Modelo Chip Básico;2021-02-07;Ativa
3576;2693;Modelo Chip Básico;2023-10-12;Ativa
3577;2694;Modelo Chip Básico;2021-04-15;Ativa
3578;2694;Modelo Pro c/ Impressora;2021-04-18;Inativa
3579;2695;Modelo Pro c/ Impressora;2021-08-03;Ativa
3580;2696;Modelo Smart Android;2023-07-19;Ativa
3581;2697;Modelo Chip Básico;2023-10-23;Ativa
3582;2698;Modelo Pro c/ Impressora;2022-11-16;Inativa
3583;2699;Modelo Smart Android;2023-04-04;Ativa
3584;2700;Modelo Chip Básico;2021-03-24;Inativa
3585;2701;Modelo Pro c/ Impressora;2023-06-20;Ativa
3586;2701;Modelo Chip Básico;2023-06-29;Ativa
3587;2702;Modelo Chip Básico;2023-09-25;Ativa
3588;2702;Modelo Smart Android;2023-09-29;Ativa
3589;2703;Modelo Pro c/ Impressora;2024-01-24;Ativa
3590;2703;Modelo Chip Básico;2024-01-24;Ativa
3591;2704;Modelo Pro c/ Impressora;2023-10-06;Ativa
3592;2705;Modelo Pro c/ Impressora;2021-03-30;Inativa
3593;2706;Modelo Smart Android;2022-02-12;Bloqueada
3594;2707;Modelo Chip Básico;2021-06-03;Inativa
3595;2708;Modelo Smart Android;2024-02-12;Ativa
3596;2708;Modelo Chip Básico;2024-02-10;Bloqueada
3597;2709;Modelo Chip Básico;2022-11-24;Ativa
3598;2710;Modelo Pro c/ Impressora;2023-07-09;Inativa
3599;2711;Modelo Pro c/ Impressora;2023-06-09;Ativa
3600;2712;Modelo Chip Básico;2023-12-11;Ativa
3601;2713;Modelo Chip Básico;2022-11-20;Ativa
3602;2714;Modelo Pro c/ Impressora;2022-04-20;Ativa
3603;2715;Modelo Pro c/ Impressora;2022-11-30;Ativa
3604;2716;Modelo Pro c/ Impressora;2022-04-29;Ativa
3605;2716;Modelo Chip Básico;2022-05-01;Ativa
3606;2717;Modelo Pro c/ Impressora;2022-11-02;Ativa
3607;2718;Modelo Pro c/ Impressora;2021-01-22;Ativa
3608;2718;Modelo Chip Básico;2021-01-23;Ativa
3609;2719;Modelo Pro c/ Impressora;2024-02-02;Ativa
3610;2720;Modelo Pro c/ Impressora;2024-06-26;Ativa
3611;2720;Modelo Smart Android;2024-06-18;Ativa
3612;2720;Modelo Smart Android;2024-06-21;Ativa
3613;2721;Modelo Smart Android;2022-01-20;Bloqueada
3614;2722;Modelo Chip Básico;2024-04-30;Ativa
3615;2722;Modelo Pro c/ Impressora;2024-04-30;Ativa
3616;2723;Modelo Pro c/ Impressora;2024-08-23;Inativa
3617;2724;Modelo Smart Android;2021-02-18;Inativa
3618;2724;Modelo Chip Básico;2021-02-08;Ativa
3619;2725;Modelo Chip Básico;2023-05-30;Ativa
3620;2726;Modelo Pro c/ Impressora;2022-10-16;Ativa
3621;2727;Modelo Pro c/ Impressora;2022-12-11;Ativa
3622;2728;Modelo Pro c/ Impressora;2021-09-09;Ativa
3623;2729;Modelo Smart Android;2024-02-14;Inativa
3624;2730;Modelo Smart Android;2021-03-12;Ativa
3625;2731;Modelo Pro c/ Impressora;2023-08-11;Ativa
3626;2731;Modelo Smart Android;2023-08-08;Ativa
3627;2732;Modelo Smart Android;2022-04-28;Ativa
3628;2733;Modelo Pro c/ Impressora;2022-08-11;Ativa
3629;2733;Modelo Pro c/ Impressora;2022-08-10;Bloqueada
3630;2733;Modelo Smart Android;2022-08-07;Ativa
3631;2733;Modelo Chip Básico;2022-08-04;Ativa
3632;2733;Modelo Pro c/ Impressora;2022-07-30;Bloqueada
3633;2734;Modelo Pro c/ Impressora;2021-10-20;Ativa
3634;2735;Modelo Chip Básico;2021-01-19;Ativa
3635;2736;Modelo Pro c/ Impressora;2024-03-18;Ativa
3636;2736;Modelo Chip Básico;2024-03-15;Ativa
3637;2736;Modelo Smart Android;2024-03-18;Inativa
3638;2737;Modelo Pro c/ Impressora;2021-08-31;Ativa
3639;2738;Modelo Chip Básico;2024-03-26;Ativa
3640;2738;Modelo Chip Básico;2024-04-03;Bloqueada
3641;2738;Modelo Pro c/ Impressora;2024-03-28;Ativa
3642;2739;Modelo Smart Android;2024-11-03;Ativa
3643;2740;Modelo Chip Básico;2021-09-17;Ativa
3644;2741;Modelo Chip Básico;2021-06-06;Bloqueada
3645;2742;Modelo Smart Android;2021-05-09;Bloqueada
3646;2743;Modelo Pro c/ Impressora;2023-05-24;Ativa
3647;2743;Modelo Chip Básico;2023-05-21;Ativa
3648;2743;Modelo Chip Básico;2023-05-17;Inativa
3649;2744;Modelo Pro c/ Impressora;2024-05-29;Bloqueada
3650;2745;Modelo Chip Básico;2021-09-04;Inativa
3651;2745;Modelo Chip Básico;2021-09-13;Ativa
3652;2746;Modelo Chip Básico;2022-10-10;Ativa
3653;2747;Modelo Chip Básico;2022-03-20;Ativa
3654;2747;Modelo Smart Android;2022-03-15;Ativa
3655;2748;Modelo Pro c/ Impressora;2023-01-22;Bloqueada
3656;2748;Modelo Pro c/ Impressora;2023-01-21;Bloqueada
3657;2748;Modelo Chip Básico;2023-01-14;Bloqueada
3658;2748;Modelo Smart Android;2023-01-21;Inativa
3659;2749;Modelo Pro c/ Impressora;2022-01-06;Bloqueada
3660;2750;Modelo Pro c/ Impressora;2024-06-26;Inativa
3661;2751;Modelo Pro c/ Impressora;2023-02-02;Bloqueada
3662;2751;Modelo Pro c/ Impressora;2023-02-01;Ativa
3663;2751;Modelo Pro c/ Impressora;2023-02-01;Ativa
3664;2752;Modelo Smart Android;2022-01-06;Bloqueada
3665;2753;Modelo Chip Básico;2023-11-02;Ativa
3666;2754;Modelo Chip Básico;2023-11-28;Inativa
3667;2755;Modelo Chip Básico;2023-02-10;Ativa
3668;2756;Modelo Smart Android;2022-06-22;Ativa
3669;2756;Modelo Pro c/ Impressora;2022-06-11;Bloqueada
3670;2757;Modelo Chip Básico;2023-01-25;Ativa
3671;2758;Modelo Smart Android;2023-01-11;Ativa
3672;2759;Modelo Chip Básico;2024-08-02;Ativa
3673;2760;Modelo Chip Básico;2024-09-14;Ativa
3674;2761;Modelo Chip Básico;2024-10-03;Inativa
3675;2762;Modelo Smart Android;2021-12-07;Ativa
3676;2762;Modelo Pro c/ Impressora;2021-11-28;Inativa
3677;2762;Modelo Pro c/ Impressora;2021-12-07;Inativa
3678;2763;Modelo Chip Básico;2021-07-06;Ativa
3679;2764;Modelo Pro c/ Impressora;2024-10-07;Bloqueada
3680;2765;Modelo Pro c/ Impressora;2022-10-19;Ativa
3681;2765;Modelo Pro c/ Impressora;2022-10-21;Ativa
3682;2766;Modelo Chip Básico;2022-08-29;Ativa
3683;2767;Modelo Chip Básico;2022-09-25;Ativa
3684;2768;Modelo Chip Básico;2024-03-29;Ativa
3685;2769;Modelo Pro c/ Impressora;2021-05-15;Bloqueada
3686;2770;Modelo Smart Android;2024-02-05;Ativa
3687;2771;Modelo Chip Básico;2023-11-27;Ativa
3688;2772;Modelo Smart Android;2021-11-02;Ativa
3689;2773;Modelo Chip Básico;2023-12-04;Ativa
3690;2773;Modelo Chip Básico;2023-12-06;Ativa
3691;2774;Modelo Chip Básico;2024-09-26;Inativa
3692;2774;Modelo Pro c/ Impressora;2024-09-22;Ativa
3693;2775;Modelo Pro c/ Impressora;2023-07-23;Ativa
3694;2775;Modelo Pro c/ Impressora;2023-07-29;Ativa
3695;2776;Modelo Chip Básico;2022-09-13;Ativa
3696;2777;Modelo Chip Básico;2021-04-10;Ativa
3697;2777;Modelo Smart Android;2021-04-05;Bloqueada
3698;2778;Modelo Chip Básico;2022-10-13;Ativa
3699;2779;Modelo Chip Básico;2022-05-10;Inativa
3700;2779;Modelo Pro c/ Impressora;2022-05-11;Ativa
3701;2780;Modelo Chip Básico;2021-03-09;Inativa
3702;2781;Modelo Pro c/ Impressora;2022-11-14;Ativa
3703;2782;Modelo Chip Básico;2022-12-21;Ativa
3704;2783;Modelo Pro c/ Impressora;2023-08-31;Inativa
3705;2784;Modelo Smart Android;2021-12-15;Ativa
3706;2784;Modelo Smart Android;2021-12-09;Inativa
3707;2785;Modelo Pro c/ Impressora;2021-11-05;Ativa
3708;2786;Modelo Pro c/ Impressora;2022-06-16;Inativa
3709;2786;Modelo Chip Básico;2022-06-11;Bloqueada
3710;2787;Modelo Smart Android;2021-09-10;Inativa
3711;2788;Modelo Smart Android;2023-02-18;Bloqueada
3712;2789;Modelo Pro c/ Impressora;2022-06-08;Bloqueada
3713;2790;Modelo Smart Android;2023-01-24;Ativa
3714;2791;Modelo Pro c/ Impressora;2022-11-04;Ativa
3715;2792;Modelo Chip Básico;2021-12-27;Ativa
3716;2792;Modelo Chip Básico;2022-01-08;Ativa
3717;2793;Modelo Chip Básico;2022-06-26;Ativa
3718;2794;Modelo Chip Básico;2024-10-22;Ativa
3719;2795;Modelo Pro c/ Impressora;2021-08-05;Ativa
3720;2796;Modelo Chip Básico;2024-10-06;Inativa
3721;2797;Modelo Chip Básico;2022-08-15;Ativa
3722;2798;Modelo Pro c/ Impressora;2021-04-08;Ativa
3723;2799;Modelo Pro c/ Impressora;2023-11-22;Ativa
3724;2800;Modelo Pro c/ Impressora;2023-11-15;Bloqueada
3725;2801;Modelo Chip Básico;2021-01-11;Ativa
3726;2802;Modelo Chip Básico;2021-10-14;Ativa
3727;2802;Modelo Pro c/ Impressora;2021-10-25;Ativa
3728;2803;Modelo Chip Básico;2023-12-06;Inativa
3729;2804;Modelo Chip Básico;2023-09-22;Ativa
3730;2805;Modelo Pro c/ Impressora;2022-07-26;Ativa
3731;2806;Modelo Pro c/ Impressora;2023-12-15;Ativa
3732;2806;Modelo Smart Android;2023-12-24;Ativa
3733;2807;Modelo Pro c/ Impressora;2023-07-03;Inativa
3734;2808;Modelo Pro c/ Impressora;2023-10-20;Bloqueada
3735;2809;Modelo Pro c/ Impressora;2023-06-26;Ativa
3736;2810;Modelo Pro c/ Impressora;2023-03-19;Ativa
3737;2811;Modelo Chip Básico;2024-10-31;Ativa
3738;2812;Modelo Smart Android;2022-09-02;Ativa
3739;2813;Modelo Chip Básico;2022-11-23;Ativa
3740;2814;Modelo Pro c/ Impressora;2024-08-24;Ativa
3741;2815;Modelo Smart Android;2023-04-12;Bloqueada
3742;2816;Modelo Chip Básico;2023-09-11;Inativa
3743;2817;Modelo Chip Básico;2022-08-06;Ativa
3744;2818;Modelo Pro c/ Impressora;2021-05-19;Ativa
3745;2819;Modelo Pro c/ Impressora;2021-06-25;Ativa
3746;2820;Modelo Pro c/ Impressora;2022-10-17;Ativa
3747;2821;Modelo Chip Básico;2023-09-08;Ativa
3748;2821;Modelo Smart Android;2023-09-01;Ativa
3749;2821;Modelo Chip Básico;2023-08-31;Inativa
3750;2822;Modelo Smart Android;2022-12-26;Ativa
3751;2823;Modelo Pro c/ Impressora;2022-09-14;Ativa
3752;2824;Modelo Chip Básico;2023-07-31;Ativa
3753;2825;Modelo Pro c/ Impressora;2024-05-08;Ativa
3754;2825;Modelo Chip Básico;2024-05-10;Ativa
3755;2826;Modelo Pro c/ Impressora;2023-07-15;Inativa
3756;2827;Modelo Pro c/ Impressora;2021-11-05;Ativa
3757;2828;Modelo Chip Básico;2021-05-16;Bloqueada
3758;2829;Modelo Smart Android;2022-04-06;Inativa
3759;2830;Modelo Chip Básico;2024-08-15;Bloqueada
3760;2830;Modelo Pro c/ Impressora;2024-08-08;Ativa
3761;2831;Modelo Chip Básico;2023-10-25;Ativa
3762;2831;Modelo Pro c/ Impressora;2023-11-04;Ativa
3763;2832;Modelo Chip Básico;2023-10-02;Ativa
3764;2833;Modelo Pro c/ Impressora;2023-12-26;Bloqueada
3765;2834;Modelo Pro c/ Impressora;2022-08-02;Inativa
3766;2835;Modelo Pro c/ Impressora;2024-06-14;Bloqueada
3767;2836;Modelo Chip Básico;2022-02-28;Ativa
3768;2837;Modelo Smart Android;2021-06-13;Ativa
3769;2838;Modelo Pro c/ Impressora;2021-06-07;Bloqueada
3770;2839;Modelo Pro c/ Impressora;2023-12-26;Ativa
3771;2840;Modelo Chip Básico;2021-03-28;Bloqueada
3772;2841;Modelo Chip Básico;2024-10-23;Bloqueada
3773;2842;Modelo Pro c/ Impressora;2023-04-24;Ativa
3774;2843;Modelo Smart Android;2024-09-22;Ativa
3775;2844;Modelo Pro c/ Impressora;2021-01-18;Bloqueada
3776;2845;Modelo Chip Básico;2023-01-22;Ativa
3777;2845;Modelo Pro c/ Impressora;2023-01-19;Inativa
3778;2846;Modelo Chip Básico;2021-05-30;Ativa
3779;2847;Modelo Chip Básico;2021-04-20;Ativa
3780;2848;Modelo Chip Básico;2023-07-29;Ativa
3781;2849;Modelo Chip Básico;2022-04-26;Bloqueada
3782;2850;Modelo Chip Básico;2021-10-08;Ativa
3783;2850;Modelo Pro c/ Impressora;2021-09-27;Inativa
3784;2851;Modelo Smart Android;2022-12-26;Ativa
3785;2852;Modelo Smart Android;2021-07-15;Ativa
3786;2853;Modelo Smart Android;2023-11-26;Inativa
3787;2854;Modelo Pro c/ Impressora;2022-12-12;Bloqueada
3788;2855;Modelo Pro c/ Impressora;2022-09-13;Ativa
3789;2856;Modelo Smart Android;2024-01-27;Ativa
3790;2856;Modelo Pro c/ Impressora;2024-02-01;Ativa
3791;2857;Modelo Chip Básico;2021-12-09;Ativa
3792;2857;Modelo Pro c/ Impressora;2021-12-19;Ativa
3793;2857;Modelo Chip Básico;2021-12-08;Inativa
3794;2858;Modelo Pro c/ Impressora;2021-03-01;Ativa
3795;2859;Modelo Chip Básico;2023-07-18;Ativa
3796;2860;Modelo Pro c/ Impressora;2024-05-29;Bloqueada
3797;2861;Modelo Chip Básico;2022-07-27;Inativa
3798;2862;Modelo Pro c/ Impressora;2022-06-05;Inativa
3799;2863;Modelo Chip Básico;2022-10-17;Bloqueada
3800;2864;Modelo Pro c/ Impressora;2024-05-08;Inativa
3801;2865;Modelo Chip Básico;2021-09-28;Ativa
3802;2866;Modelo Smart Android;2022-01-31;Ativa
3803;2867;Modelo Chip Básico;2021-01-25;Ativa
3804;2868;Modelo Chip Básico;2023-10-26;Ativa
3805;2869;Modelo Smart Android;2022-03-12;Ativa
3806;2870;Modelo Pro c/ Impressora;2022-12-26;Ativa
3807;2870;Modelo Pro c/ Impressora;2022-12-13;Inativa
3808;2870;Modelo Smart Android;2022-12-18;Ativa
3809;2871;Modelo Pro c/ Impressora;2022-12-18;Inativa
3810;2871;Modelo Chip Básico;2022-12-05;Inativa
3811;2872;Modelo Smart Android;2023-06-06;Ativa
3812;2873;Modelo Pro c/ Impressora;2024-10-02;Ativa
3813;2874;Modelo Pro c/ Impressora;2021-04-18;Ativa
3814;2875;Modelo Smart Android;2022-05-15;Ativa
3815;2876;Modelo Pro c/ Impressora;2022-04-08;Ativa
3816;2876;Modelo Smart Android;2022-04-04;Bloqueada
3817;2877;Modelo Smart Android;2022-09-26;Ativa
3818;2878;Modelo Pro c/ Impressora;2022-01-21;Bloqueada
3819;2879;Modelo Smart Android;2024-02-27;Ativa
3820;2880;Modelo Smart Android;2022-03-04;Ativa
3821;2880;Modelo Smart Android;2022-03-02;Ativa
3822;2881;Modelo Chip Básico;2024-05-27;Inativa
3823;2882;Modelo Chip Básico;2022-11-24;Ativa
3824;2883;Modelo Chip Básico;2023-04-22;Bloqueada
3825;2884;Modelo Smart Android;2024-04-04;Ativa
3826;2884;Modelo Chip Básico;2024-04-01;Bloqueada
3827;2885;Modelo Chip Básico;2021-12-31;Bloqueada
3828;2886;Modelo Chip Básico;2023-11-23;Ativa
3829;2887;Modelo Pro c/ Impressora;2023-08-05;Ativa
3830;2888;Modelo Chip Básico;2022-08-24;Ativa
3831;2888;Modelo Pro c/ Impressora;2022-08-24;Ativa
3832;2889;Modelo Smart Android;2021-12-07;Ativa
3833;2889;Modelo Pro c/ Impressora;2021-12-09;Inativa
3834;2890;Modelo Smart Android;2022-07-04;Ativa
3835;2891;Modelo Pro c/ Impressora;2023-05-18;Inativa
3836;2892;Modelo Chip Básico;2022-07-28;Ativa
3837;2892;Modelo Smart Android;2022-07-16;Inativa
3838;2892;Modelo Chip Básico;2022-07-24;Ativa
3839;2892;Modelo Pro c/ Impressora;2022-07-18;Inativa
3840;2893;Modelo Pro c/ Impressora;2023-06-16;Ativa
3841;2893;Modelo Chip Básico;2023-06-21;Inativa
3842;2894;Modelo Chip Básico;2022-07-03;Ativa
3843;2895;Modelo Pro c/ Impressora;2021-07-12;Ativa
3844;2896;Modelo Pro c/ Impressora;2022-11-05;Ativa
3845;2897;Modelo Pro c/ Impressora;2024-03-19;Ativa
3846;2898;Modelo Smart Android;2024-08-02;Ativa
3847;2898;Modelo Smart Android;2024-07-29;Ativa
3848;2898;Modelo Smart Android;2024-07-28;Ativa
3849;2899;Modelo Pro c/ Impressora;2021-09-18;Ativa
3850;2900;Modelo Chip Básico;2024-01-01;Ativa
3851;2900;Modelo Chip Básico;2023-12-28;Ativa
3852;2901;Modelo Pro c/ Impressora;2023-04-25;Ativa
3853;2902;Modelo Chip Básico;2022-02-04;Ativa
3854;2903;Modelo Pro c/ Impressora;2023-01-31;Ativa
3855;2903;Modelo Chip Básico;2023-01-28;Ativa
3856;2903;Modelo Pro c/ Impressora;2023-02-04;Bloqueada
3857;2904;Modelo Smart Android;2024-09-14;Bloqueada
3858;2905;Modelo Smart Android;2023-10-31;Ativa
3859;2905;Modelo Pro c/ Impressora;2023-11-11;Inativa
3860;2906;Modelo Chip Básico;2023-02-23;Ativa
3861;2907;Modelo Chip Básico;2022-07-29;Ativa
3862;2907;Modelo Smart Android;2022-08-04;Inativa
3863;2908;Modelo Chip Básico;2022-08-30;Ativa
3864;2909;Modelo Smart Android;2023-02-15;Ativa
3865;2910;Modelo Chip Básico;2022-05-07;Ativa
3866;2910;Modelo Smart Android;2022-05-20;Ativa
3867;2911;Modelo Smart Android;2021-11-06;Ativa
3868;2912;Modelo Chip Básico;2022-06-26;Inativa
3869;2913;Modelo Smart Android;2022-04-19;Ativa
3870;2913;Modelo Chip Básico;2022-04-28;Ativa
3871;2913;Modelo Pro c/ Impressora;2022-04-24;Ativa
3872;2914;Modelo Chip Básico;2024-02-08;Ativa
3873;2915;Modelo Chip Básico;2021-06-22;Bloqueada
3874;2915;Modelo Pro c/ Impressora;2021-06-23;Ativa
3875;2916;Modelo Pro c/ Impressora;2024-08-25;Inativa
3876;2917;Modelo Chip Básico;2024-04-22;Ativa
3877;2917;Modelo Smart Android;2024-04-22;Bloqueada
3878;2918;Modelo Chip Básico;2023-05-23;Ativa
3879;2919;Modelo Pro c/ Impressora;2023-04-23;Ativa
3880;2920;Modelo Smart Android;2024-08-01;Ativa
3881;2921;Modelo Smart Android;2024-03-30;Ativa
3882;2922;Modelo Chip Básico;2022-07-26;Ativa
3883;2923;Modelo Pro c/ Impressora;2021-11-19;Ativa
3884;2923;Modelo Smart Android;2021-12-01;Bloqueada
3885;2924;Modelo Smart Android;2023-07-16;Ativa
3886;2925;Modelo Chip Básico;2022-07-01;Inativa
3887;2926;Modelo Chip Básico;2024-03-16;Ativa
3888;2927;Modelo Chip Básico;2021-03-26;Ativa
3889;2928;Modelo Pro c/ Impressora;2021-08-24;Bloqueada
3890;2929;Modelo Pro c/ Impressora;2023-06-27;Ativa
3891;2930;Modelo Pro c/ Impressora;2022-10-20;Ativa
3892;2931;Modelo Chip Básico;2023-11-03;Inativa
3893;2932;Modelo Pro c/ Impressora;2023-11-20;Ativa
